Паньків,Панькив,Правильно,
Шевляк,Шевляк,Правильно,
Паракуда,Паракуда,Правильно,
Звягінцева,Звягинцева,Правильно,
Огороднік,Огородник,Правильно,
Гімон,Гимон,Исправлено,
Кемінь,Кеминь,Правильно,
Зубко,Зубко,Правильно,
Сех,Сех,Правильно,
Панасенков,Панасенков,Правильно,
Селіфонтьєв,Селифонтьев,Исправлено,
Квашук,Квашук,Правильно,
Полюхович,Полюхович,Правильно,
Ваннікова,Ванникова,Правильно,
Білуга,Белуга,Правильно,
Попіль,Попиль,Правильно,
Піскунов,Пискунов,Правильно,
Кучіна,Кучина,Правильно,
Мурований,Мурованый,Исправлено,
Шведенко,Шведенко,Правильно,
Пузанова,Пузанова,Правильно,
Говенко,Говенко,Правильно,
Заришняк,Заришняк,Правильно,
Аронович,Аронович,Правильно,
Істратов,Истратов,Правильно,
Фурдило,Фурдило,Правильно,
Палій,Палий,Правильно,
Матюшко,Матюшко,Правильно,
Фазикош,Фазикош,Правильно,
Латій,Латий,Правильно,
Соляр,Соляр,Правильно,
Стрижко,Стрижко,Правильно,
Співаковський,Спиваковский,Правильно,
Макар’ян,Макарьян,Правильно,
Межевич,Межевич,Правильно,
Губа,Губа,Правильно,
Парапан,Парапан,Правильно,
Кулікова,Куликова,Правильно,
Барах,Барах,Правильно,
Сауляк,Сауляк,Правильно,
Бараш,Бараш,Правильно,
Левус,Левус,Правильно,
Бондаревська,Бондаревская,Правильно,
Рось,Рось,Правильно,
Кияшко,Кияшко,Правильно,
Салагор,Салагор,Правильно,
Грушицький,Грушицкий,Исправлено,
Тостоган,Тостоган,Правильно,
Дзярук,Дзярук,Правильно,
Лозовський,Лозовский,Правильно,
Білик,Билык,Правильно,
Кутова,Кутовая,Исправлено,
Гладкіх,Гладких,Правильно,
Шаптала,Шаптала,Правильно,
Ільюк,Ильюк,Правильно,
Кудлаєнко,Кудлаенко,Правильно,
Балтажи,Балтажи,Исправлено,
Осіпук,Осипук,Исправлено,
Умнова,Умнова,Правильно,
Макарик,Макарик,Правильно,
Дробинська,Дробинская,Исправлено,
Огринський,Огринский,Исправлено,
Батечко,Батечко,Исправлено,
Ковальська,Ковальская,Исправлено,
Корсунський,Корсунский,Правильно,
Спринчук,Спринчук,Правильно,
Орєшкіна,Орешкина,Правильно,
Мамченко,Мамченко,Правильно,
Пілігрім,Пилигрим,Правильно,
Гримич,Гримич,Правильно,
Мартишок,Мартишок,Правильно,
Гур’єва,Гурьева,Правильно,
Дігтярь,Дегтярь,Правильно,
Кударенко,Кударенко,Правильно,
Буленко,Буленко,Правильно,
Батіг,Батиг,Исправлено,
Кухтей,Кухтей,Правильно,
Дроботов,Дроботов,Правильно,
Яремко,Яремко,Правильно,
Клочко,Клочко,Правильно,
Шальєва,Шальева,Исправлено,
Двірна,Двирна,Исправлено,
Удовіченко,Удовиченко,Правильно,
Рибка,Рыбка,Правильно,
Рибчик,Рыбчик,Исправлено,
Медуниця,Медуница,Правильно,
Мураєв,Мураев,Правильно,
Процик,Процик,Правильно,
Кулішова,Кулишова,Правильно,
Слива,Слива,Правильно,
Яковлєв Олександр,Яковлев Александр,Исправлено в админке,
Протас,Протас,Правильно,
Панталієнко,Панталиенко,Правильно,
Гузир,Гузырь,Правильно,
Артюхов,Артюхов,Правильно,
Даневич,Даневич,Правильно,
Каракуша,Каракуша,Правильно,
Байчан,Байчан,Правильно,
Башлак,Башлак,Правильно,
Іоффе,Иоффе,Правильно,
Лапін,Лапин,Правильно,
Чепіжак,Чепижак,Исправлено,
Осадчий,Осадчий,Правильно,
Мацола,Мацола,Правильно,
Тамакулова,Тамакулова,Правильно,
Курносов,Курносов,Правильно,
Уханенко,Уханенко,Правильно,
Синишин,Синишин,Правильно,
Бендо,Бендо,Правильно,
Занін,Занин,Правильно,
Устименко,Устименко,Правильно,
Больбіт,Больбит,Исправлено,
Кучер,Кучер,Правильно,
Суханова,Суханова,Правильно,
Ямкова,Ямковая,Правильно,
Животов,Животов,Правильно,
Павліченко,Павличенко,Правильно,
Нікітіна,Никитина,Правильно,
Юренко,Юренко,Правильно,
Опанащенко,Опанащенко,Правильно,
Шкіря,Шкиря,Правильно,
Качечка,Качечка,Исправлено,
Петняк,Петняк,Правильно,
Солод,Солод,Правильно,
Костінський,Костинский,Исправлено,
Потапенко,Потапенко,Правильно,
Блистів,Блыстив,Правильно,
Дерев'янчук,Деревянчук,Правильно,
Степашко,Степашко,Правильно,
Дейнека,Дейнека,Правильно,
Пасічник,Пасечник,Правильно,
Чорнобривець,Чернобривец,Исправлено,
Креховецький,Креховецкий,Правильно,
Слободяник,Слободяник,Правильно,
Зимовіна,Зимовина,Исправлено,
Журжій,Журжий,Правильно,
Прасолов,Прасолов,Правильно,
Калашник,Калашник,Правильно,
Недзельська,Недзельская,Правильно,
Чигвінцева,Чигвинцева,Исправлено,
Небесний,Небесный,Правильно,
Забуранна,Забуранная,Исправлено,
Лісневська,Лисневская,Правильно,
Юзюк,Юзюк,Правильно,
Боковець,Боковец,Правильно,
Власкін,Власкин,Исправлено,
Фесік,Фесик,Исправлено,
Дюдін,Дюдин,Исправлено,
Мірошник,Мирошник,Исправлено,
Буренкова,Буренкова,Правильно,
Шевчук,Шевчук,Правильно,
Верланов,Верланов,Правильно,
Березкін,Березкин,Правильно,
Красновський,Красновский,Правильно,
Холоднюк,Холоднюк,Правильно,
Вадатурський,Вадатурский,Правильно,
Драний,Драный,Правильно,
Бамбізов,Бамбизов,Исправлено,
Дринь,Дрынь,Исправлено,
Малій,Малий,Исправлено,
Бучко,Бучко,Правильно,
Рудніченко,Рудниченко,Правильно,
Грицайчук,Грицайчук,Правильно,
Смик,Смык,Правильно,
Жигилій,Жигилий,Правильно,
Уманський,Уманский,Правильно,
Чепурнов,Чепурнов,Правильно,
Денишенко,Денишенко,Правильно,
Онуфрієв,Онуфриев,Правильно,
Заінчковський,Заинчковский,Исправлено,
Дехтярчук,Дехтярчук,Правильно,
Москаль,Москаль,Правильно,
Мастюк,Мастюк,Правильно,
Затолочний,Затолочный,Правильно,
Крисак,Крысак,Правильно,
П'ятигорець,Пятигорец,Правильно,
Імберова,Імберова,Правильно,
Верхогляд,Верхогляд,Правильно,
Настасенко,Настасенко,Правильно,
Гецадзе,Гецадзе,Правильно,
Люклянчук,Люклянчук,Правильно,
Глиняний,Глиняный,Правильно,
Огнійчук,Огнийчук,Исправлено,
Колобков,Колобков,Правильно,
Заспа,Заспа,Правильно,
Гіршфельд,Гиршфельд,Правильно,
Бабикін,Бабыкин,Исправлено,
Затинайко,Затынайко,Правильно,
Черкащенко,Черкащенко,Правильно,
Лазакович,Лазакович,Правильно,
Прудкий Роман Іванович,Прыткий Роман Иванович,Исправлено в оригинальной таблице и в админке,
Мікула,Микула,Правильно,
Кокоша,Кокоша,Правильно,
Сілаков,Силаков,Правильно,
Нос,Нос,Правильно,
Гришин,Гришин,Правильно,
Васильцов,Васильцов,Правильно,
Сачук,Сачук,Правильно,
Потапчук В`ячеслав,Потапчук Вячеслав,Исправлено в админке,
Грідіна,Гридина,Правильно,
Бабічук,Бабичук,Правильно,
Заміралов,Замиралов,Исправлено,
Варвус,Варвус,Правильно,
Войтовський,Войтовский,Правильно,
Палиця,Палица,Исправлено,
Фрич,Фрич,Правильно,
Сарновський,Сарновский,Исправлено,
Святаш,Святаш,Правильно,
Запорожан Дмитро,Запорожан Дмитрий,Исправлено в админке,
Забара,Забара,Исправлено,
Снігерьова,Снигирева,Исправлено,
Рудомьотова,Рудометова,Исправлено,
Косцова Ірина,Косцова Ирина,Исправлено в админке,
Піддубняк,Поддубняк,Исправлено,
Кривопішин,Кривопишин,Правильно,
Склярська,Склярская,Исправлено,
Забродін,Забродин,Исправлено,
Риб’янець,Рибянец,Исправлено,
Хобзей,Хобзей,Правильно,
Купельський,Купельський,Правильно,
Буковинський,Буковинский,Правильно,
Буланович,Буланович,Правильно,
Барінов,Баринов,Правильно,
Крижановський,Крыжановский,Исправлено в оригинальной таблице и в админке,
Подубинський,Подубинский,Правильно,
Базюк,Базюк,Правильно,
Турянський,Турянский,Правильно,
Юрдига,Юрдыга,Правильно,
Насіковський,Насиковский,Правильно,
Різаненко,Ризаненко,Правильно,
Федчук,Федчук,Правильно,
Ус,Ус,Правильно,
Жолудько,Жолудько,Правильно,
Таргоній,Таргоний,Правильно,
Сабадош,Сабадош,Правильно,
Тетерук,Тетерук,Исправлено,
Константинов,Константинов,Исправлено,
Хомік,Хомик,Правильно,
Рябкін,Рябкин,Правильно,
Дворник,Дворник,Правильно,
Буцяк,Буцяк,Правильно,
Толчин,Толчин,Правильно,
Кізюн,Кизюн,Правильно,
Смук,Смук,Правильно,
Зацаринський,Зацаринский,Исправлено,
Ведіньова,Вединева,Исправлено,
В’ялов,Вялов,Правильно,
Маньківська,Маньковская,Правильно,
Унгурян,Унгурян,Правильно,
Шавлаков,Шавлаков,Правильно,
Літошко,Литошко,Правильно,
Плотніцький,Плотницкий,Правильно,
Подорожний,Подорожный,Правильно,
Четвертак,Четвертак,Правильно,
Закропивний,Закропивный,Правильно,
Маціщук,Мацищук,Исправлено,
Цуркан,Цуркан,Правильно,
Кісельов,Киселев,Правильно,
Ленів,Ленив,Исправлено,
Долженков,Долженков,Правильно,
Собина,Собина,Правильно,
Брюханов,Брюханов,Правильно,
Чмерук,Чмерук,Правильно,
Кочук,Кочук,Правильно,
Штелик,Штелик,Правильно,
Маргаза,Маргаза,Правильно,
Лозицький,Лозицкий,Правильно,
Мазурик,Мазурик,Правильно,
Лопушанський,Лопушанский,Правильно,
Андріянов,Андриянов,Исправлено,
Загрева,Загрева,Правильно,
Гріпас,Грипас,Исправлено,
Тарівєрдієв,Таривердиев,Правильно,
Зубик,Зубик,Исправлено,
Ходаківська,Ходаковская,Правильно,
Бреус,Бреус,Правильно,
Лаба,Лаба,Правильно,
Маринченко,Маринченко,Правильно,
Жечева,Жечева,Правильно,
Цуканова,Цуканова,Правильно,
Фарило,Фарило,Правильно,
Котік,Котик,Правильно,
Перегінець,Перегинец,Правильно,
Шкіряк,Шкиряк,Правильно,
Шнипко,Шнипко,Правильно,
Писарук,Писарук,Правильно,
Гемма,Гемма,Правильно,
Копач,Копач,Правильно,
Гоцький,Гоцкий,Правильно,
Шверк,Шверк,Правильно,
Дзюблик,Дзюблик,Правильно,
Євсєєв,Евсеев,Правильно,
Прокопець,Прокопец,Правильно,
Чекіта,Чекита,Правильно,
Стельмах,Стельмах,Правильно,
Стас Любов,Стас Любовь,Исправлено,
Вареник,Вареник,Правильно,
Гончаренко,Гончаренко,Правильно,
Іксанов,Иксанов,Правильно,
Котлінський,Котлинский,Исправлено,
Картак,Картак,Правильно,
Величкович,Величкович,Правильно,
Кошелєв,Кошелев,Правильно,
Спас,Спас,Правильно,
Фрицька,Фрицкая,Исправлено,
Пушай,Пушай,Правильно,
Антонюк Катерина,Антонюк Екатерина,Исправлено в оригинальной таблице и в админке,
Пашинський,Пашинский,Правильно,
Шубін,Шубин,Правильно,
Ковтонюк,Ковтонюк,Правильно,
Навозенко,Навозенко,Правильно,
Берднік,Бердник,Правильно,
Хвостик,Хвостик,Правильно,
Рожин,Рожин,Правильно,
Кравченко Костянтин,Кравченко Константин,Исправлено в оригинальной таблице и в админке,
Слюсар,Слюсар,Исправлено,
Гашев,Гашев,Правильно,
Фоміна,Фомина,Правильно,
Заліско,Залиско,Правильно,
Желтобрюх,Желтобрюх,Правильно,
Кіріченко,Кириченко,Правильно,
Хохуляк,Хохуляк,Правильно,
Кайло,Кайло,Правильно,
Кривошеєв,Кривошеев,Правильно,
Алєксєєва,Алексеева,Правильно,
Шенцев,Шенцев,Правильно,
Бившева,Бывшева,Исправлено,
Драгомерецький,Драгомерецкий,Исправлено,
Миронцов,Миронцов,Исправлено,
Новак,Новак,Правильно,
Сухарьок,Сухарек,Исправлено,
Фічова,Фичова,Исправлено,
Подушко,Подушко,Правильно,
Непомняща,Непомнящая,Исправлено,
Бугайов,Бугаев,Правильно,
Шпенов,Шпенов,Правильно,
Кафідова,Кафидова,Правильно,
Балабан,Балабан,Исправлено,
Якімець,Якимец,Исправлено,
Волошина,Волошина,Правильно,
Виконуючий Обов’язки Зенін,Исполняющий Обязанности Зенін,Исправлено в оригинальной таблице и в админке,
Орловська,Орловская,Правильно,
Панащенко,Панащенко,Правильно,
Лапчевська,Лапчевская,Исправлено,
Жук Сергій,Жук Сергей,Исправлено в оригинальной таблице и в админке,
Домікан,Домикан,Исправлено,
Лігінов,Лигинов,Исправлено,
Фросіняк,Фросиняк,Исправлено,
Невідомий,Невидомый,Исправлено,
Макєєв,Макеев,Правильно,
Кобцев,Кобцев,Исправлено,
Прібилов,Прибылов,Исправлено,
Тімченко,Тимченко,Исправлено,
Корчевний,Корчевный,Правильно,
Свідерська,Свидерская,Правильно,
Луганська,Луганская,Исправлено,
Фурсін,Фурсин,Исправлено,
Ящук,Ящук,Правильно,
Перепічка,Перепичка,Правильно,
Гінда,Гинда,Правильно,
Циганок,Цыганок,Правильно,
Ральченко,Ральченко,Правильно,
Короткевич,Короткевич,Правильно,
Нарольський,Нарольский,Правильно,
Чурій,Чурий,Исправлено,
Волошко,Волошко,Правильно,
Юненко,Юненко,Правильно,
Білий,Белый,Правильно,
Овечкін,Овечкин,Правильно,
Ратніков,Ратников,Правильно,
Кужіль,Кужель,Исправлено,
Кузь,Кузь,Правильно,
Онофрійчук,Онофрийчук,Правильно,
Матузко,Матузко,Правильно,
Рибойчук,Рыбойчук,Правильно,
Брацюнь,Брацюнь,Правильно,
Матузка,Матузка,Правильно,
Білич,Билич,Правильно,
Коломієць,Коломиец,Правильно,
Кодола,Кодола,Правильно,
Милосердний,Милосердный,Исправлено в оригинальной таблице и в админке,
Сталінський,Сталинский,Правильно,
Волканов,Волканов,Правильно,
Бурдик,Бурдык,Правильно,
Миримський,Миримский,Правильно,
Ледовських,Ледовских,Правильно,
Скоропад,Скоропад,Правильно,
Зеленкевич,Зеленкевич,Правильно,
Михайлів,Мыхайлив,Правильно,
Чимбар,Чымбар,Правильно,
Шабельніков,Шабельников,Правильно,
Шелудько,Шелудько,Правильно,
Сисюк,Сысюк,Правильно,
Хаюк,Хаюк,Правильно,
Черевко,Черевко,Правильно,
Гоцуляк,Гоцуляк,Правильно,
Овсяннікова,Овсянникова,Правильно,
Баглай,Баглай,Правильно,
Грибан,Грибан,Правильно,
Моторний,Моторный,Правильно,
Теслюк,Теслюк,Правильно,
Ленський,Ленский,Правильно,
Луспеник,Луспенык,Правильно,
Мартюк,Мартюк,Правильно,
Канцурак,Канцурак,Правильно,
Мурлигіна,Мурлыгина,Исправлено,
Поліно,Полино,Исправлено,
Кицько,Кицько,Правильно,
Богданенко,Богданенко,Правильно,
Криворотенко,Криворотенко,Правильно,
Ремез,Ремез,Правильно,
Карандєєв,Карандеев,Правильно,
Сапун,Сапун,Правильно,
Домбров,Домбров,Правильно,
Юденко,Юденко,Правильно,
Пістун,Пистун,Правильно,
Парусніков,Парусников,Исправлено,
Заіченко,Заиченко,Правильно,
Папаіка,Папаика,Правильно,
Бережнюк,Бережнюк,Правильно,
Бінусов,Бинусов,Исправлено,
Бугаєнко,Бугаенко,Правильно,
Чаус,Чаус,Правильно,
Хрімлі,Хримли,Правильно,
Бляшенко,Бляшенко,Правильно,
Наставний,Наставный,Исправлено,
Толстанов,Толстанов,Правильно,
Дадиверін,Дадыверин,Исправлено,
Полуліх,Полулих,Правильно,
Капічон,Капичон,Исправлено,
Колєжук,Колежук,Исправлено,
Трейтяк,Трейтяк,Правильно,
Вейтас,Вейтас,Правильно,
